theta
0.00175376169325295
0.00175941432686044
0.00219154533445311
0.00213358465711176
0.0019082597851633
0.00191443800560962
0.00192991671256659
0.00192230347924235
0.00183736373965356
0.00188582335981665
0.00191948540931929
0.00190571427033994
0.00194134900202178
0.00199769531017626
0.00215961178419838
0.00196261194790156
0.00189506950905405
0.00209468757227846
0.00201379793516591
0.00207689385444938
0.00213444209599481
0.00201729565596361
0.00188711920540034
0.0021154731603936
0.00180701917779689
0.00208358994482339
0.00184957492248997
0.00186237971700133
0.00191715548724104
0.0019400411711522
0.00189688552883816
0.00193205926849118
0.00196299634650736
0.00171143568223777
0.00182764075021909
0.00191690180211854
0.00198578048889678
0.00188781392547483
0.00177963929183721
0.00187554332691398
0.00192025877174131
0.00191348107404406
0.00190984372282026
0.00189601541277941
0.00192247967816672
0.00186618643284459
0.00195511487508303
0.00199571928018796
0.00195795612346544
0.00188459187013082
0.00188364988051972
0.00185297832777594
0.00171347349212471
0.00199274448635847
0.00193016718709883
0.00186694364924783
0.0019528122816653
0.00195028747827197
0.00199865991894164
0.002018328715888
0.00195138029393639
0.00206651603940171
0.00189164396405575
0.00204689485690222
0.0017584444533206
0.00186139812885731
0.00219806012367183
0.00190383012472265
0.00182842103207423
0.00197905172143139
0.00194155420867078
0.00208807153479386
0.00201662221152228
0.0018575199537855
0.00209773096053736
0.00194609753100879
0.00191760665600826
0.00187480594260987
0.0018501943908461
0.00190925566337597
0.00206279707268926
0.00194189892782757
0.00199169467411815
0.00184033031126528
0.00188019163523416
0.00193806788852159
0.00206473517157116
0.00194471076454082
0.0020405136535591
0.00211356236582054
0.00194876386346638
0.00198117804868399
0.00207119490057691
0.00188781536066593
0.00178599519829889
0.00185219361898778
0.00200879096904268
0.00208865719469766
0.00196365081400138
0.00207341356957717
0.00205855331019297
0.00182678013515813
0.00190569257315198
0.00191138912600433
0.00208001169542608
0.00193869415604786
0.00177622829279742
0.0017434263785177
0.00188598394160814
0.00189353934624888
0.00194536149098847
0.00205495773996175
0.00187634990238868
0.0018772518408414
0.00195362650630938
0.00216425130314152
0.00211239389861779
0.00196101869284503
0.00210896507567185
0.00185682084288556
0.00201953700555709
0.00191445454595702
0.00203023628713031
0.00198870973447791
0.00192905218352775
0.00196716302889483
0.00160816644696551
0.0017268610215246
0.00186986935654881
0.00191221311465601
0.00204991391538458
0.00202273176495525
0.00208702574012916
0.0019841360243302
0.00197577304673798
0.00181586898485679
0.00196681148713135
0.00178321371797907
0.00187161021726432
0.00181088551762569
0.00188353506976143
0.00211776990813056
0.00204205404755848
0.00201608902718995
0.00199711838700832
0.0019448254590276
0.00204159130324012
0.00213358747708157
0.00209821597195873
0.00190024344158929
0.00200018431403048
0.00201818092147628
0.00180139301771461
0.00186396544945406
0.00188622998480046
0.00186427409300818
0.001726964749532
0.00198702266657358
0.00187013670443191
0.00184368354009742
0.00180940874913838
0.00179589243803771
0.00177730427210988
0.00194776828510946
0.00191985188832957
0.00194267001053803
0.00199397495095226
0.00203183335996289
0.0019590208152927
0.00200963434053376
0.00198246417978158
0.0018821551775229
0.00205960722884588
0.00199962313035173
0.00197587504186112
0.00180394766089712
0.00185767538157973
0.00193003681731682
0.00213367579078813
0.00202169212828263
0.00178768970979196
0.00174305890858169
0.00194102008940368
0.001944360625725
0.00200534237247108
0.00205487914600442
0.00193403211509507
0.00183868826521692
0.00171426804172348
0.00189540673125847
0.0018806373338616
0.00199609404319845
0.0019257165190903
0.00175928388380241
0.00192401869372089
0.00185870634554668
0.0019620596588931
0.00200551330718464
0.00202158043199593
0.00189132727294788
0.00198289800595238
0.00193952127502813
0.00196348904804597
0.00203968071125106
0.00186665911423942
0.0018862887516582
0.00191890134919978
0.00206782189781601
0.00213667036528637
0.001769287686963
0.00163637551121389
0.00169113219037808
0.00163292815877073
0.00188572488344926
0.00195627575743227
0.00203326214469637
0.00190776192907926
0.00193332451016548
0.00205363102577488
0.00199675158586282
0.00200922583356964
0.00199930922061558
0.00199211342241447
0.00207893716270854
0.00194967662266517
0.00200875112406177
0.00211050727838305
0.00204653463120252
0.00197732450164042
0.00182926218730948
0.00205667182727664
0.00194867927625539
0.00193585162212066
0.00201064164080032
0.00199021842273828
0.00192858388651701
0.00188433146345508
0.00201878407046071
0.00193781149331163
0.00194528143015575
0.00193650538218612
0.00195601397369773
0.00171617744665381
0.00186470366545733
0.00194934093706823
0.00201074841288472
0.00205680749174957
0.00208791166982553
0.00201622286704668
0.00198621766419195
0.00189071379494022
0.00192071254454908
0.00205266480154847
0.00200856662761533
0.00194092419892047
0.0020068384066825
0.00197619578697613
0.00188809363132774
0.00201141628118824
0.00199263135568246
0.00197511303759579
0.00193487247455608
0.00185393860210195
0.00202523862007021
0.0020429698663633
0.00194200540870927
0.0019118780561116
0.00174072880798422
0.00172732332510827
0.00202866705391122
0.00206707135543415
0.00200557180946259
0.00200042797668487
0.00188931567225207
0.0020530573280752
0.00206048715212816
0.00194977171352613
0.00206157006283935
0.00214415675259063
0.00204584494342129
0.00198015816853373
0.0018975642725099
0.00194087580227696
0.00186042216932589
0.00186326403795893
0.00206763933548586
0.00197899079535545
0.00206651363614516
0.00189478461488738
0.00188890535308829
0.00188478265632459
0.00189469785590325
0.00192106520531193
0.00200627774417626
0.00206295062655563
0.00209425224985894
0.00208152081908644
0.00214584175339949
0.00209907968719082
0.00200441302330163
0.00192549400421941
0.00212106761119197
0.0019256292616969
0.00181892253140942
0.00199190862088956
0.00193707802503709
0.00191660884044355
0.00198716836573552
0.00203100166213671
0.00190986943515768
0.00171252239462962
0.00188217648300724
0.00202574686559656
0.00190215903571357
0.00194019954389233
0.00174229269838364
0.00184222950161336
0.00206285080900566
0.00207131007213595
0.00189898471702513
0.00179728628081519
0.00204823113537225
0.00197285975381158
0.00206587151749255
0.00213718325513247
0.00191433041762538
0.00199665052796878
0.00193193136047616
0.00187842808560475
0.00194206653556326
0.00204423561761157
0.00186843846127478
0.0018423996957587
0.00207565077311339
0.0020734270730121
0.00210910908005296
0.00219514797219399
0.00213053466582837
0.00198151089265054
0.00179280928867393
0.00171628914725557
0.00177464611858044
0.00181057310229732
0.00193870476024898
0.0018485742076767
0.0020260634712493
0.00204939377577198
0.00188893526351477
